,S.N.,Symbol,Buyer,Seller,Quantity,Rate,Amount
16390,33,NHPC,55,45,22,292.0,6424.0
16391,33,SHL,32,16,150,275.0,41250.0
16392,33,UPPER,38,40,97,750.0,72750.0
16393,33,NHPC,55,6,78,292.0,22776.0
16394,33,NHPC,58,6,22,292.0,6424.0
16395,33,NHPC,57,6,400,293.0,117200.0
16396,33,UNHPL,42,41,100,371.0,37100.0
16397,33,NGPL,44,52,200,508.0,101600.0
16398,33,API,4,32,200,426.0,85200.0
16399,33,AKJCL,58,36,20,304.0,6080.0
16400,33,NHPC,57,36,100,293.0,29300.0
16401,33,UMHL,47,6,100,400.0,40000.0
16402,33,NHPC,46,42,264,295.0,77880.0
16403,33,NHPC,46,51,200,294.0,58800.0
16404,33,NHPC,46,42,20,294.0,5880.0
16405,33,NHPC,46,48,200,294.0,58800.0
16406,33,NHPC,46,50,200,293.0,58600.0
16407,33,NHPC,46,58,116,293.0,33988.0
16408,33,NICBF,17,33,1000,13.66,13660.0
16409,33,MEGA,59,22,50,388.0,19400.0
16410,33,UNHPL,6,16,70,373.0,26110.0
16411,33,UNHPL,6,43,30,372.0,11160.0
16412,33,API,4,19,100,426.0,42600.0
16413,33,GFCL,53,44,60,708.0,42480.0
16414,33,ALICL,56,29,47,1426.0,67022.0
16415,33,ALICL,29,29,50,1426.0,71300.0
16416,33,UPPER,34,36,14,750.0,10500.0
16417,33,UPPER,58,36,10,750.0,7500.0
16418,33,UPPER,58,36,20,750.0,15000.0
16419,33,UPPER,56,36,100,750.0,75000.0
16420,33,UPPER,34,36,100,750.0,75000.0
16421,33,UPPER,51,36,100,750.0,75000.0
16422,33,UPPER,28,36,25,750.0,18750.0
16423,33,UPPER,49,36,500,750.0,375000.0
16424,33,UPPER,45,36,10,750.0,7500.0
16425,33,UPPER,57,36,50,750.0,37500.0
16426,33,UPPER,38,36,100,750.0,75000.0
16427,33,UPPER,57,36,100,750.0,75000.0
16428,33,UPPER,45,36,100,750.0,75000.0
16429,33,UPPER,43,36,150,750.0,112500.0
16430,33,SHPC,56,36,50,539.0,26950.0
16431,33,UMHL,35,45,11,399.0,4389.0
16432,33,PFL,43,21,50,705.0,35250.0
16433,33,CHDC,17,17,10,733.0,7330.0
16434,33,NIFRA,48,13,120,530.0,63600.0
16435,33,CHDC,17,48,10,733.0,7330.0
16436,33,BFC,38,58,15,426.0,6390.0
16437,33,SJCL,13,58,95,467.0,44365.0
16438,33,SEF,33,33,1000,14.45,14450.0
16439,33,NRN,57,33,70,699.0,48930.0
16440,33,NRN,49,33,30,699.0,20970.0
16441,33,SPDL,42,6,50,438.0,21900.0
16442,33,HDHPC,40,42,300,300.0,90000.0
16443,33,NLG,44,26,100,1310.0,131000.0
16444,33,MLBL,50,44,100,456.0,45600.0
16445,33,DHPL,46,57,50,293.0,14650.0
16446,33,NHPC,21,58,112,293.0,32816.0
16447,33,NHPC,21,25,75,293.0,21975.0
16448,33,NRIC,45,46,100,1885.0,188500.0
16449,33,NRIC,36,46,365,1885.0,688025.0
16450,33,SJCL,13,17,20,467.0,9340.0
16451,33,MEN,17,55,10,942.0,9420.0
16452,33,AKJCL,58,8,20,304.0,6080.0
16453,33,HDL,32,33,1,5515.0,5515.0
16454,33,HDL,32,5,19,5515.0,104785.0
16455,33,HDL,48,5,100,5515.0,551500.0
16456,33,HDL,38,5,41,5515.0,226115.0
16457,33,SHL,32,19,200,275.0,55000.0
16458,33,UMHL,35,57,12,399.0,4788.0
16459,33,LGIL,45,51,18,868.0,15624.0
16460,33,UMHL,20,6,50,400.0,20000.0
16461,33,UIC,46,28,50,795.0,39750.0
16462,33,ADBL,46,14,10,489.0,4890.0
16463,33,SADBL,28,3,200,430.0,86000.0
16464,33,SADBL,4,3,20,430.0,8600.0
16465,33,SADBL,45,3,500,430.0,215000.0
16466,33,SADBL,36,3,225,430.0,96750.0
16467,33,SADBL,21,3,25,430.0,10750.0
16468,33,NHPC,58,58,18,292.0,5256.0
16469,33,NHPC,48,58,50,292.0,14600.0
16470,33,NHPC,34,58,100,292.0,29200.0
16471,33,NHPC,59,58,150,292.0,43800.0
16472,33,NHPC,57,58,1000,292.0,292000.0
16473,33,NHPC,49,58,503,292.0,146876.0
16474,33,CBL,51,49,104,298.0,30992.0
16475,33,CBL,36,49,100,298.0,29800.0
16476,33,CBL,57,49,50,298.0,14900.0
16477,33,CBL,17,49,50,298.0,14900.0
16478,33,CBL,57,49,100,298.0,29800.0
16479,33,CBL,54,49,50,298.0,14900.0
16480,33,CBL,16,49,150,298.0,44700.0
16481,33,CBL,55,49,100,298.0,29800.0
16482,33,CBL,51,49,26,298.0,7748.0
16483,33,CBL,13,49,200,298.0,59600.0
16484,33,CBL,8,49,100,298.0,29800.0
16485,33,CBL,3,49,60,298.0,17880.0
16486,33,CBL,57,49,300,298.0,89400.0
16487,33,CBL,6,49,100,298.0,29800.0
16488,33,CBL,41,49,10,298.0,2980.0
16489,33,UPCL,41,35,29,321.0,9309.0
16490,33,UPCL,13,35,21,321.0,6741.0
16491,33,LBBL,6,52,30,650.0,19500.0
16492,33,CIT,11,20,13,4151.0,53963.0
16493,33,LEC,32,33,10,397.0,3970.0
16494,33,UMHL,50,6,50,400.0,20000.0
16495,33,UMHL,50,18,50,400.0,20000.0
16496,33,NBL,37,14,137,460.0,63020.0
16497,33,NBL,6,14,25,460.0,11500.0
16498,33,NBL,1,14,100,460.0,46000.0
16499,33,NBL,52,14,38,460.0,17480.0
16500,34,SAPDBL,54,26,100,380.0,38000.0
16501,34,SAPDBL,19,26,80,380.0,30400.0
16502,34,JOSHI,52,53,20,312.0,6240.0
16503,34,CHCL,56,32,300,715.0,214500.0
16504,34,NIFRA,48,21,50,530.0,26500.0
16505,34,API,4,36,100,426.0,42600.0
16506,34,OHL,3,39,50,606.0,30300.0
16507,34,OHL,39,39,200,606.0,121200.0
16508,34,OHL,25,39,3678,606.0,2228868.0
16509,34,OHL,49,39,120,607.0,72840.0
16510,34,OHL,56,39,500,607.0,303500.0
16511,34,OHL,44,39,500,608.0,304000.0
16512,34,OHL,51,39,100,608.0,60800.0
16513,34,OHL,34,39,50,608.0,30400.0
16514,34,JSLBB,28,58,30,3460.0,103800.0
16515,34,RSDC,58,51,15,855.0,12825.0
16516,34,RRHP,35,58,90,422.0,37980.0
16517,34,HDL,38,22,20,5515.0,110300.0
16518,34,HDL,57,22,50,5520.0,276000.0
16519,34,HDL,14,22,50,5520.0,276000.0
16520,34,HDL,42,22,10,5520.0,55200.0
16521,34,HDL,36,22,10,5525.0,55250.0
16522,34,GMFIL,39,42,18,520.0,9360.0
16523,34,GMFIL,36,42,65,520.0,33800.0
16524,34,GMFIL,17,42,10,520.0,5200.0
16525,34,GMFIL,36,42,2000,520.0,1040000.0
16526,34,GMFIL,45,42,500,521.0,260500.0
16527,34,GMFIL,36,42,50,522.0,26100.0
16528,34,GMFIL,40,42,500,522.0,261000.0
16529,34,SHEL,50,48,10,431.0,4310.0
16530,34,MERO,32,19,21,1616.0,33936.0
16531,34,PCBL,6,57,125,484.0,60500.0
16532,34,API,4,26,84,426.0,35784.0
16533,34,RHPC,5,45,105,599.0,62895.0
16534,34,CHDC,17,3,10,733.0,7330.0
16535,34,DHPL,46,45,100,293.0,29300.0
16536,34,DHPL,46,45,200,293.0,58600.0
16537,34,DHPL,46,53,200,292.0,58400.0
16538,34,DHPL,46,52,300,291.0,87300.0
16539,34,SJCL,13,46,40,467.0,18680.0
16540,34,CIT,38,49,5,4150.0,20750.0
16541,34,CIT,38,51,17,4150.0,70550.0
16542,34,GLICL,10,36,200,822.0,164400.0
16543,34,CCBL,45,36,215,295.0,63425.0
16544,34,CCBL,49,36,100,295.0,29500.0
16545,34,CCBL,32,36,200,295.0,59000.0
16546,34,CCBL,52,36,250,295.0,73750.0
16547,34,CCBL,19,36,100,295.0,29500.0
16548,34,CCBL,1,36,1000,295.0,295000.0
16549,34,CCBL,42,36,135,295.0,39825.0
16550,34,CORBL,45,25,100,677.0,67700.0
16551,34,CORBL,49,25,20,677.0,13540.0
16552,34,API,4,16,100,426.0,42600.0
16553,34,NGPL,26,52,300,508.0,152400.0
16554,34,HIDCL,35,32,300,420.0,126000.0
16555,34,HIDCL,17,32,500,420.0,210000.0
16556,34,HIDCL,38,32,50,420.0,21000.0
16557,34,HIDCL,28,32,100,420.0,42000.0
16558,34,UMHL,29,45,50,399.0,19950.0
16559,34,API,4,37,1135,426.0,483510.0
16560,34,API,58,37,595,426.0,253470.0
16561,34,SRBL,49,7,20,390.0,7800.0
16562,34,NHPC,58,25,15,293.0,4395.0
16563,34,SHL,22,58,1200,274.0,328800.0
16564,34,SHL,33,58,300,275.0,82500.0
16565,34,SHL,36,58,100,275.0,27500.0
16566,34,SHL,25,58,100,275.0,27500.0
16567,34,SHL,57,58,300,275.0,82500.0
16568,34,SADBL,21,36,225,430.0,96750.0
16569,34,SADBL,45,36,100,430.0,43000.0
16570,34,SADBL,59,36,50,430.0,21500.0
16571,34,SADBL,35,36,50,430.0,21500.0
16572,34,SADBL,36,36,75,431.0,32325.0
16573,34,UNHPL,22,43,100,372.0,37200.0
16574,34,NTC,57,35,15,1304.0,19560.0
16575,34,NTC,4,35,20,1305.0,26100.0
16576,34,HDHPC,40,35,90,300.0,27000.0
16577,34,UPCL,13,42,400,321.0,128400.0
16578,34,NBL,5,34,22,461.0,10142.0
16579,34,CHDC,17,44,10,733.0,7330.0
16580,34,AHPC,32,7,250,515.0,128750.0
16581,34,AHPC,7,7,300,515.0,154500.0
16582,34,AHPC,53,7,900,515.0,463500.0
16583,34,AHPC,35,7,25,515.0,12875.0
16584,34,AHPC,19,7,20,515.0,10300.0
16585,34,AHPC,6,7,500,515.0,257500.0
16586,34,AHPC,28,7,200,515.0,103000.0
16587,34,AHPC,4,7,100,515.0,51500.0
16588,34,AHPC,26,7,218,515.0,112270.0
16589,34,AHPC,33,7,490,517.0,253330.0
16590,34,PRVU,13,22,200,475.0,95000.0
16591,34,SHINE,54,46,80,457.0,36560.0
16592,34,NHPC,17,25,10,293.0,2930.0
16593,34,API,58,59,405,426.0,172530.0
16594,34,API,57,59,106,426.0,45156.0
16595,34,AHPC,33,39,10,517.0,5170.0
16596,34,AHPC,26,14,282,515.0,145230.0
16597,34,AHPC,47,14,100,515.0,51500.0
16598,34,AHPC,49,14,118,515.0,60770.0
16599,34,SMATA,57,16,50,1570.0,78500.0
16600,34,SMATA,32,16,50,1570.0,78500.0
16601,34,SMATA,11,16,20,1571.0,31420.0
16602,34,API,57,45,100,426.0,42600.0
16603,34,HDL,36,28,40,5525.0,221000.0
16604,34,HDL,33,28,20,5540.0,110800.0
16605,34,GBIME,40,40,4,455.0,1820.0
16606,34,SHIVM,1,55,100,1563.0,156300.0
16607,34,SLBSL,54,39,15,1438.0,21570.0
16608,34,NRIC,36,5,100,1885.0,188500.0
16609,34,UPPER,43,41,50,750.0,37500.0
16610,34,UPPER,39,41,500,750.0,375000.0
16611,34,UPPER,45,41,100,750.0,75000.0
16612,34,UPPER,57,41,100,750.0,75000.0
16613,34,UPPER,36,41,500,750.0,375000.0
16614,34,AIL,3,19,100,888.0,88800.0
16615,34,AIL,45,19,20,888.0,17760.0
16616,34,CHL,53,36,80,470.0,37600.0
16617,34,CHDC,17,29,10,733.0,7330.0
16618,34,HIDCL,28,52,100,420.0,42000.0
16619,34,MEN,17,48,10,942.0,9420.0
16620,34,NABIL,55,49,160,1320.0,211200.0
16621,34,NABIL,55,49,40,1320.0,52800.0
16622,34,CLBSL,58,57,100,1388.0,138800.0
16623,34,HDHPC,40,11,100,300.0,30000.0
16624,34,HDHPC,40,42,100,300.0,30000.0
16625,34,HDHPC,40,41,50,300.0,15000.0
16626,34,HDHPC,40,34,10,300.0,3000.0
16627,34,HDHPC,40,14,150,300.0,45000.0
16628,34,HDHPC,40,41,20,300.0,6000.0
16629,34,HDHPC,40,58,10,300.0,3000.0
16630,34,HDHPC,40,45,625,300.0,187500.0
16631,34,HDHPC,40,57,1000,299.0,299000.0
16632,34,HDHPC,40,7,150,299.0,44850.0
16633,34,HDHPC,40,53,70,298.0,20860.0
16634,34,HDHPC,40,45,45,298.0,13410.0
16635,34,HDHPC,40,1,88,297.0,26136.0
16636,34,NIFRA,48,40,250,530.0,132500.0
16637,34,UNHPL,8,43,370,372.0,137640.0
16638,34,RADHI,49,6,52,1065.0,55380.0
16639,34,RADHI,45,6,50,1070.0,53500.0
16640,34,RLI,16,6,10,713.0,7130.0
16641,34,NHPC,49,59,470,292.0,137240.0
16642,34,NHPC,33,59,30,293.0,8790.0
16643,34,GBBL,39,59,100,552.0,55200.0
16644,34,GBBL,58,59,100,552.0,55200.0
16645,34,RLI,16,42,10,713.0,7130.0
16646,34,NHPC,33,42,180,293.0,52740.0
16647,34,OHL,34,26,100,608.0,60800.0
16648,34,ADBL,46,21,90,489.0,44010.0
16649,34,LGIL,14,49,300,865.0,259500.0
16650,34,LGIL,45,49,200,867.0,173400.0
16651,34,CGH,58,13,10,1699.0,16990.0
16652,34,SHEL,41,36,10,430.0,4300.0
16653,34,SHL,57,5,200,275.0,55000.0
16654,34,SHL,42,5,100,275.0,27500.0
16655,34,UPPER,36,44,100,750.0,75000.0
16656,34,JBBL,26,41,17,488.0,8296.0
16657,34,HPPL,1,45,28,487.0,13636.0
16658,34,NICLBSL,28,1,15,1607.0,24105.0
16659,34,NHPC,33,37,10,293.0,2930.0
16660,34,NHPC,33,58,57,293.0,16701.0
16661,34,HIDCL,44,45,16,420.0,6720.0
16662,34,NHPC,4,58,100,293.0,29300.0
16663,34,NFS,46,8,100,451.0,45100.0
16664,34,SHPC,56,18,572,539.0,308308.0
16665,34,NBL,49,42,91,460.0,41860.0
16666,34,NBL,28,42,100,460.0,46000.0
16667,34,NBL,33,42,100,460.0,46000.0
16668,34,AHPC,49,5,200,515.0,103000.0
16669,34,AHPC,53,5,100,516.0,51600.0
16670,34,SJCL,13,33,10,467.0,4670.0
16671,34,SJCL,43,33,30,467.0,14010.0
16672,34,AHPC,39,39,90,517.0,46530.0
16673,34,AHPC,39,34,10,517.0,5170.0
16674,34,AHPC,39,39,100,516.0,51600.0
16675,34,NHPC,49,58,10,292.0,2920.0
16676,34,NCCB,7,22,12,379.0,4548.0
16677,34,UPPER,35,6,50,750.0,37500.0
16678,34,MBL,58,35,300,410.0,123000.0
16679,34,AHPC,49,44,300,515.0,154500.0
16680,34,BPCL,49,1,35,531.0,18585.0
16681,34,MHNL,28,8,30,359.0,10770.0
16682,34,UNHPL,8,49,20,372.0,7440.0
16683,34,UNHPL,8,29,10,372.0,3720.0
16684,34,PMHPL,10,57,10,321.0,3210.0
16685,34,GBBL,57,7,102,553.0,56406.0
16686,34,NRIC,25,6,30,1886.0,56580.0
16687,34,NRIC,25,57,100,1886.0,188600.0
16688,34,NRIC,25,58,10,1886.0,18860.0
16689,34,NHPC,13,58,20,293.0,5860.0
16690,34,NCCB,4,6,200,380.0,76000.0
16691,34,NRIC,36,52,235,1885.0,442975.0
16692,34,AKPL,58,16,21,487.0,10227.0
16693,34,NIFRA,48,56,50,530.0,26500.0
16694,34,NICL,56,38,25,1159.0,28975.0
16695,34,NICL,56,13,25,1159.0,28975.0
16696,34,BOKL,29,42,50,395.0,19750.0
16697,34,MLBBL,58,10,10,2340.0,23400.0
16698,34,CHDC,17,50,10,733.0,7330.0
16699,34,RSDC,44,6,101,860.0,86860.0
16700,34,BOKL,29,1,150,395.0,59250.0
16701,34,PLIC,20,34,150,1047.0,157050.0
16702,34,NICLBSL,41,21,10,1607.0,16070.0
16703,34,HDHPC,47,1,200,297.0,59400.0
16704,34,GUFL,52,40,10,1317.0,13170.0
16705,34,MEGA,59,48,1000,388.0,388000.0
16706,34,HDHPC,57,11,1000,296.0,296000.0
16707,34,NICLBSL,41,35,10,1607.0,16070.0
16708,34,AHPC,49,57,100,515.0,51500.0
16709,34,ADBL,49,21,410,489.0,200490.0
16710,34,RHPL,58,58,8668,509.0,4412012.0
16711,34,RHPL,33,58,1000,510.0,510000.0
16712,34,RHPL,26,58,500,510.0,255000.0
16713,34,RHPL,28,58,500,510.0,255000.0
16714,34,RHPL,54,58,2000,510.0,1020000.0
16715,34,RHPL,59,58,500,510.0,255000.0
16716,34,RHPL,25,58,10,510.0,5100.0
16717,34,RHPL,58,58,50,511.0,25550.0
16718,34,RHPL,3,58,500,511.0,255500.0
16719,34,RHPL,50,58,500,511.0,255500.0
16720,34,RHPL,10,58,772,511.0,394492.0
16721,34,ADBL,49,40,90,489.0,44010.0
16722,34,ADBL,56,40,10,489.0,4890.0
16723,34,NICL,43,16,135,1158.0,156330.0
16724,34,MDB,42,56,50,625.0,31250.0
16725,34,DHPL,19,54,450,290.0,130500.0
16726,34,DHPL,11,54,50,290.0,14500.0
16727,34,CZBIL,8,17,99,401.0,39699.0
16728,34,KKHC,45,6,139,312.0,43368.0
16729,34,KKHC,45,6,47,312.0,14664.0
16730,34,MHNL,28,58,40,359.0,14360.0
16731,34,HIDCL,25,48,137,420.0,57540.0
16732,34,PRIN,34,16,100,1066.0,106600.0
16733,34,PRIN,16,16,50,1066.0,53300.0
16734,34,PRIN,34,16,20,1067.0,21340.0
16735,34,UMRH,41,8,10,500.0,5000.0
16736,34,PRVU,28,44,486,474.0,230364.0
16737,34,PRVU,45,44,250,474.0,118500.0
16738,34,SJCL,43,57,100,467.0,46700.0
16739,34,API,57,42,100,426.0,42600.0
16740,34,API,57,45,100,426.0,42600.0
16741,34,API,57,32,94,426.0,40044.0
16742,34,UPCL,36,56,50,322.0,16100.0
16743,34,SANIMA,21,21,13,500.0,6500.0
16744,34,NHPC,57,58,100,293.0,29300.0
16745,34,NHPC,44,58,223,293.0,65339.0
16746,34,GHL,39,22,10,333.0,3330.0
16747,34,PCBL,6,16,15,484.0,7260.0
16748,34,PCBL,6,59,123,484.0,59532.0
16749,34,PCBL,6,20,1500,484.0,726000.0
16750,34,API,53,44,20,423.0,8460.0
16751,34,LEC,58,57,185,398.0,73630.0
16752,34,AHPC,49,57,500,515.0,257500.0
16753,34,GLH,3,57,10,402.0,4020.0
16754,34,KSBBL,29,1,100,587.0,58700.0
16755,34,KSBBL,14,1,50,587.0,29350.0
16756,34,KSBBL,22,1,46,587.0,27002.0
16757,34,GLICL,16,36,150,822.0,123300.0
16758,34,GLICL,58,36,39,822.0,32058.0
16759,34,PICL,16,52,47,941.0,44227.0
16760,34,PICL,45,52,10,942.0,9420.0
16761,34,PICL,40,52,243,942.0,228906.0
16762,34,NIFRA,48,52,100,530.0,53000.0
16763,34,RADHI,58,25,10,1072.0,10720.0
16764,34,KRBL,33,54,100,381.0,38100.0
16765,34,KRBL,58,54,20,381.0,7620.0
16766,34,KRBL,6,54,10,381.0,3810.0
16767,34,NRIC,36,6,100,1885.0,188500.0
16768,34,NHPC,38,41,50,294.0,14700.0
16769,34,SHL,38,57,100,276.0,27600.0
16770,34,GUFL,38,32,94,1317.0,123798.0
16771,34,MEN,17,38,310,942.0,292020.0
16772,34,NIFRA,48,57,50,530.0,26500.0
16773,34,UNHPL,44,21,40,372.0,14880.0
16774,34,SPDL,47,6,100,438.0,43800.0
16775,34,OHL,44,53,30,610.0,18300.0
16776,34,CHDC,17,48,10,733.0,7330.0
16777,34,CHL,48,36,20,470.0,9400.0
16778,34,API,58,37,100,425.0,42500.0
16779,34,AIL,32,16,45,890.0,40050.0
16780,34,AIL,32,34,30,889.0,26670.0
16781,34,AIL,32,58,10,889.0,8890.0
16782,34,AIL,32,55,25,889.0,22225.0
16783,34,NLIC,32,49,10,2073.0,20730.0
16784,34,UPPER,35,34,50,750.0,37500.0
16785,34,AKJCL,34,32,20,304.0,6080.0
16786,34,AKJCL,34,53,150,304.0,45600.0
16787,34,AKJCL,34,44,200,304.0,60800.0
16788,34,AKJCL,34,21,200,304.0,60800.0
16789,34,AKJCL,34,19,30,304.0,9120.0
16790,34,AKJCL,34,14,326,304.0,99104.0
16791,34,PLI,55,34,10,814.0,8140.0
16792,34,SGI,56,34,50,795.0,39750.0
16793,34,SGI,36,34,20,795.0,15900.0
16794,34,SGI,22,34,50,795.0,39750.0
16795,34,SGI,34,34,100,795.0,79500.0
16796,34,SGI,48,34,200,795.0,159000.0
16797,34,SGI,42,34,160,795.0,127200.0
16798,34,RLI,16,34,10,713.0,7130.0
16799,34,MNBBL,57,34,1312,688.0,902656.0
16800,34,SRBL,10,34,197,389.0,76633.0
16801,34,KKHC,45,6,78,313.0,24414.0
16802,34,SPDL,35,6,100,438.0,43800.0
16803,34,SJCL,39,35,100,468.0,46800.0
16804,34,SJCL,19,35,103,468.0,48204.0
16805,34,PCBL,17,59,200,484.0,96800.0
16806,34,GUFL,21,32,25,1317.0,32925.0
16807,34,NIFRA,3,45,150,531.0,79650.0
16808,34,GBLBS,7,58,25,1235.0,30875.0
16809,34,AKPL,25,58,143,486.0,69498.0
16810,34,AKPL,25,58,20,486.0,9720.0
16811,34,AKPL,25,58,50,486.0,24300.0
16812,34,AKPL,58,58,55,486.0,26730.0
16813,34,BPCL,49,58,50,531.0,26550.0
16814,34,MHNL,46,22,100,358.0,35800.0
16815,34,UPPER,16,6,50,751.0,37550.0
16816,34,UPCL,57,56,50,322.0,16100.0
16817,34,SPDL,45,6,110,438.0,48180.0
16818,34,NIBLPF,50,33,1000,14.62,14620.0
16819,34,HURJA,43,53,20,375.0,7500.0
16820,34,CIT,42,51,97,4150.0,402550.0
16821,34,RLFL,57,43,10,526.0,5260.0
16822,34,AKPL,58,16,35,486.0,17010.0
16823,34,AKPL,37,16,247,486.0,120042.0
16824,34,AKPL,44,16,975,487.0,474825.0
16825,34,NHPC,44,59,500,293.0,146500.0
16826,34,GLICL,50,59,100,823.0,82300.0
16827,34,GLICL,50,1,37,823.0,30451.0
16828,34,HIDCL,25,45,800,420.0,336000.0
16829,34,SGI,42,36,10,795.0,7950.0
16830,34,PIC,48,57,100,1312.0,131200.0
16831,34,HDL,37,59,10,5540.0,55400.0
16832,34,GUFL,6,32,60,1317.0,79020.0
16833,34,GUFL,6,32,21,1321.0,27741.0
16834,34,SHPC,56,8,500,539.0,269500.0
16835,34,SHPC,56,41,200,539.0,107800.0
16836,34,CBL,56,54,10,300.0,3000.0
16837,34,CBL,56,28,40,300.0,12000.0
16838,34,CBL,56,44,10,299.0,2990.0
16839,34,IGI,45,14,20,1303.0,26060.0
16840,34,IGI,14,14,100,1303.0,130300.0
16841,34,IGI,57,14,70,1305.0,91350.0
16842,34,IGI,51,14,10,1305.0,13050.0
16843,34,PROFL,35,29,200,403.0,80600.0
16844,34,AHPC,49,7,210,515.0,108150.0
16845,34,AHPC,53,7,90,516.0,46440.0
16846,34,KPCL,45,57,10,481.0,4810.0
16847,34,NIFRA,48,57,50,530.0,26500.0
16848,34,GUFL,6,40,29,1320.0,38280.0
16849,34,PFL,43,36,12,705.0,8460.0
16850,34,NHPC,44,36,100,293.0,29300.0
16851,34,NABBC,39,28,50,633.0,31650.0
16852,34,AHPC,39,34,100,517.0,51700.0
16853,34,SJCL,19,51,97,468.0,45396.0
16854,34,SJCL,34,51,150,468.0,70200.0
16855,34,MFIL,57,52,800,1090.0,872000.0
16856,34,SMFDB,22,58,60,1744.0,104640.0
16857,34,SSHL,32,54,70,352.0,24640.0
16858,34,EIC,38,42,50,835.0,41750.0
16859,34,EIC,26,42,100,835.0,83500.0
16860,34,EIC,39,42,200,835.0,167000.0
16861,34,EIC,50,42,50,835.0,41750.0
16862,34,API,26,32,50,426.0,21300.0
16863,34,MEGA,1,19,15,389.0,5835.0
16864,34,MEGA,1,35,65,389.0,25285.0
16865,34,MEGA,1,32,200,389.0,77800.0
16866,34,MEGA,1,17,220,389.0,85580.0
16867,34,NHPC,44,36,177,293.0,51861.0
16868,34,NIFRA,48,6,50,530.0,26500.0
16869,34,UMHL,29,49,150,399.0,59850.0
16870,34,KKHC,45,26,16,313.0,5008.0
16871,34,KKHC,45,13,103,313.0,32239.0
16872,34,CIT,10,21,6,4150.0,24900.0
16873,34,CIT,45,21,63,4150.0,261450.0
16874,34,MEN,17,53,10,942.0,9420.0
16875,34,NHPC,58,36,100,293.0,29300.0
16876,34,RHPL,10,58,228,511.0,116508.0
16877,34,RHPL,49,58,1000,511.0,511000.0
16878,34,RHPL,49,58,1397,511.0,713867.0
16879,34,RHPL,28,58,50,512.0,25600.0
16880,34,RHPL,1,58,100,512.0,51200.0
16881,34,RHPL,49,58,15,512.0,7680.0
16882,34,RHPL,51,58,20,512.0,10240.0
16883,34,RHPL,28,58,500,512.0,256000.0
16884,34,RHPL,48,58,2500,512.0,1280000.0
16885,34,RHPL,16,58,500,512.0,256000.0
16886,34,RHPL,38,58,50,512.0,25600.0
16887,34,RHPL,49,58,1000,513.0,513000.0
16888,34,RHPL,1,58,500,513.0,256500.0
16889,34,RHPL,56,58,150,513.0,76950.0
16890,34,RHPL,1,58,170,513.0,87210.0
16891,34,RHPL,33,58,150,515.0,77250.0
16892,34,RHPL,58,58,200,515.0,103000.0
16893,34,RHPL,58,58,140,515.0,72100.0
16894,34,RHPL,54,58,80,515.0,41200.0
16895,34,RHPL,55,58,50,515.0,25750.0
16896,34,RHPL,37,58,1000,515.0,515000.0
16897,34,RHPL,1,58,100,515.0,51500.0
16898,34,RHPL,38,58,100,515.0,51500.0
16899,34,CCBL,42,40,11,295.0,3245.0
16900,34,SHEL,41,49,10,430.0,4300.0
16901,34,API,32,32,56,426.0,23856.0
16902,34,API,32,54,444,426.0,189144.0
16903,34,NUBL,34,50,20,1660.0,33200.0
16904,34,NUBL,45,50,50,1661.0,83050.0
16905,34,NUBL,38,50,60,1662.0,99720.0
16906,34,JOSHI,49,57,20,310.0,6200.0
16907,34,JLI,26,45,10,815.0,8150.0
16908,34,HDL,33,59,10,5540.0,55400.0
16909,34,NHPC,36,36,23,293.0,6739.0
16910,34,NHPC,36,35,35,293.0,10255.0
16911,34,NHPC,36,35,142,293.0,41606.0
16912,34,API,45,51,100,425.0,42500.0
16913,34,NHPC,49,58,8000,292.0,2336000.0
16914,34,JOSHI,49,49,20,310.0,6200.0
16915,34,UPCL,43,56,1000,322.0,322000.0
16916,34,UPCL,32,56,100,322.0,32200.0
16917,34,UPCL,43,56,530,322.0,170660.0
16918,34,HDHPC,49,1,100,297.0,29700.0
16919,34,HDHPC,41,1,112,297.0,33264.0
16920,34,CHDC,17,57,10,733.0,7330.0
16921,34,NHPC,49,57,50,292.0,14600.0
16922,34,BARUN,20,21,21,586.0,12306.0
16923,34,RSDC,29,45,20,855.0,17100.0
16924,34,NMB,42,34,14,460.0,6440.0
16925,34,JOSHI,49,42,100,310.0,31000.0
16926,34,JBBL,59,49,730,489.0,356970.0
16927,34,NIFRA,48,32,500,530.0,265000.0
16928,34,LEC,58,32,10,398.0,3980.0
16929,34,ADBL,56,16,40,489.0,19560.0
16930,34,UNHPL,44,41,30,372.0,11160.0
16931,34,UNHPL,44,7,430,372.0,159960.0
16932,34,JFL,38,21,90,452.0,40680.0
16933,34,JFL,48,21,50,452.0,22600.0
16934,34,JFL,48,21,50,452.0,22600.0
16935,34,JFL,13,21,50,453.0,22650.0
16936,34,JFL,16,21,20,453.0,9060.0
16937,34,JFL,43,21,40,454.0,18160.0
16938,34,JFL,38,21,30,454.0,13620.0
16939,34,JFL,8,21,100,457.0,45700.0
16940,34,JFL,48,21,70,458.0,32060.0
16941,34,SGI,42,29,10,795.0,7950.0
16942,34,JLI,26,19,10,815.0,8150.0
16943,34,API,45,36,20,425.0,8500.0
16944,34,SPDL,58,36,75,437.0,32775.0
16945,34,SPDL,41,36,300,437.0,131100.0
16946,34,SPDL,29,36,25,437.0,10925.0
16947,34,SHPC,35,25,10,537.0,5370.0
